x,y,CIdn,CIup,alpha
3.026962929,1.035884059,1.024098045,1.047670072,0.47
3.048340515,1.051568926,1.039980151,1.0631577,0.47
3.0697181,1.067253792,1.0558613,1.078646285,0.47
3.091095686,1.082938659,1.071741442,1.094135877,0.47
3.112473271,1.098623526,1.087620523,1.109626528,0.47
3.133850857,1.114308393,1.103498487,1.125118298,0.47
3.155228442,1.129993259,1.119375273,1.140611246,0.47
3.176606028,1.145678126,1.135250814,1.156105438,0.47
3.197983613,1.161362993,1.151125043,1.171600943,0.47
3.219361199,1.17704786,1.166997884,1.187097835,0.47
3.240738784,1.192732727,1.182869259,1.202596194,0.47
3.26211637,1.208417593,1.198739082,1.218096105,0.47
3.283493955,1.22410246,1.214607263,1.233597657,0.47
3.304871541,1.239787327,1.230473705,1.249100949,0.47
3.326249126,1.255472194,1.246338304,1.264606084,0.47
3.347626712,1.271157061,1.262200949,1.280113172,0.47
3.369004297,1.286841927,1.278061522,1.295622333,0.47
3.390381883,1.302526794,1.293919895,1.311133693,0.47
3.411759468,1.318211661,1.309775934,1.326647388,0.47
3.433137054,1.333896528,1.325629492,1.342163563,0.47
3.454514639,1.349581394,1.341480415,1.357682374,0.47
3.475892225,1.365266261,1.357328538,1.373203985,0.47
3.49726981,1.380951128,1.373173684,1.388728572,0.47
3.518647395,1.396635995,1.389015665,1.404256325,0.47
3.540024981,1.412320862,1.404854282,1.419787441,0.47
3.561402566,1.428005728,1.420689322,1.435322134,0.47
3.582780152,1.443690595,1.436520561,1.450860629,0.47
3.604157737,1.459375462,1.452347762,1.466403162,0.47
3.625535323,1.475060329,1.468170673,1.481949984,0.47
3.646912908,1.490745195,1.483989032,1.497501359,0.47
3.668290494,1.506430062,1.499802564,1.51305756,0.47
3.689668079,1.522114929,1.515610983,1.528618875,0.47
3.711045665,1.537799796,1.531413991,1.5441856,0.47
3.73242325,1.553484663,1.547211284,1.559758042,0.47
3.753800836,1.569169529,1.563002547,1.575336512,0.47
3.775178421,1.584854396,1.578787465,1.590921327,0.47
3.796556007,1.600539263,1.594565718,1.606512808,0.47
3.817933592,1.61622413,1.610336989,1.62211127,0.47
3.839311178,1.631908997,1.626100967,1.637717026,0.47
3.860688763,1.647593863,1.641857349,1.653330377,0.47
3.882066349,1.66327873,1.657605849,1.668951611,0.47
3.903443934,1.678963597,1.673346199,1.684580995,0.47
3.92482152,1.694648464,1.689078154,1.700218773,0.47
3.946199105,1.71033333,1.704801502,1.715865159,0.47
3.967576691,1.726018197,1.72051606,1.731520334,0.47
3.988954276,1.741703064,1.736221687,1.747184441,0.47
4.010331862,1.757387931,1.75191828,1.762857582,0.47
4.031709447,1.773072798,1.767605782,1.778539814,0.47
4.053087033,1.788757664,1.783284179,1.79423115,0.47
4.074464618,1.804442531,1.798953503,1.809931559,0.47
4.095842204,1.820127398,1.814613832,1.825640964,0.47
4.117219789,1.835812265,1.830265284,1.841359246,0.47
4.138597375,1.851497132,1.845908019,1.857086244,0.47
4.15997496,1.867181998,1.861542232,1.872821765,0.47
4.181352546,1.882866865,1.877168151,1.88856558,0.47
4.202730131,1.898551732,1.892786029,1.904317435,0.47
4.224107716,1.914236599,1.908396144,1.920077053,0.47
4.245485302,1.929921465,1.923998789,1.935844142,0.47
4.266862887,1.945606332,1.939594271,1.951618393,0.47
4.288240473,1.961291199,1.955182905,1.967399493,0.47
4.309618058,1.976976066,1.970765008,1.983187124,0.47
4.330995644,1.992660933,1.986340899,1.998980966,0.47
4.352373229,2.008345799,2.001910894,2.014780705,0.47
4.373750815,2.024030666,2.017475303,2.030586029,0.47
4.3951284,2.039715533,2.033034428,2.046396638,0.47
4.416505986,2.0554004,2.048588561,2.062212239,0.47
4.437883571,2.071085267,2.064137984,2.078032549,0.47
4.459261157,2.086770133,2.079682968,2.093857299,0.47
4.480638742,2.102455,2.09522377,2.109686231,0.47
4.502016328,2.118139867,2.110760634,2.1255191,0.47
4.523393913,2.133824734,2.126293794,2.141355674,0.47
4.544771499,2.1495096,2.141823468,2.157195733,0.47
4.566149084,2.165194467,2.157349863,2.173039072,0.47
4.58752667,2.180879334,2.172873174,2.188885494,0.47
4.608904255,2.196564201,2.188393584,2.204734818,0.47
4.630281841,2.212249068,2.203911265,2.220586871,0.47
4.651659426,2.227933934,2.219426377,2.236441492,0.47
4.673037012,2.243618801,2.234939071,2.252298532,0.47
4.694414597,2.259303668,2.250449488,2.268157848,0.47
4.715792183,2.274988535,2.265957761,2.284019309,0.47
4.737169768,2.290673402,2.281464012,2.299882791,0.47
4.758547354,2.306358268,2.296968357,2.31574818,0.47
4.779924939,2.322043135,2.312470903,2.331615367,0.47
4.801302525,2.337728002,2.327971753,2.347484251,0.47
4.82268011,2.353412869,2.343470999,2.363354739,0.47
4.844057696,2.369097735,2.35896873,2.379226741,0.47
4.865435281,2.384782602,2.374465028,2.395100176,0.47
4.886812867,2.400467469,2.389959971,2.410974967,0.47
4.908190452,2.416152336,2.40545363,2.426851041,0.47
2.791809489,0.863350524,0.854017478,0.87268357,0.48
2.813187074,0.879035391,0.869839062,0.888231719,0.48
2.83456466,0.894720258,0.885660269,0.903780246,0.48
2.855942245,0.910405124,0.901481081,0.919329168,0.48
2.877319831,0.926089991,0.917301481,0.934878502,0.48
2.898697416,0.941774858,0.933121448,0.950428268,0.48
2.920075002,0.957459725,0.948940962,0.965978487,0.48
2.941452587,0.973144592,0.964760002,0.981529181,0.48
2.962830173,0.988829458,0.980578544,0.997080373,0.48
2.984207758,1.004514325,0.996396563,1.012632087,0.48
3.005585344,1.020199192,1.012214034,1.02818435,0.48
3.026962929,1.035884059,1.028030929,1.043737189,0.48
3.048340515,1.051568926,1.043847217,1.059290634,0.48
3.0697181,1.067253792,1.059662869,1.074844716,0.48
3.091095686,1.082938659,1.075477849,1.090399469,0.48
3.112473271,1.098623526,1.091292123,1.105954929,0.48
3.133850857,1.114308393,1.107105652,1.121511133,0.48
3.155228442,1.129993259,1.122918396,1.137068123,0.48
3.176606028,1.145678126,1.138730312,1.152625941,0.48
3.197983613,1.161362993,1.154541352,1.168184634,0.48
3.219361199,1.17704786,1.170351468,1.183744252,0.48
3.240738784,1.192732727,1.186160607,1.199304847,0.48
3.26211637,1.208417593,1.201968711,1.214866475,0.48
3.283493955,1.22410246,1.217775722,1.230429198,0.48
3.304871541,1.239787327,1.233581574,1.24599308,0.48
3.326249126,1.255472194,1.249386198,1.261558189,0.48
3.347626712,1.271157061,1.26518952,1.277124601,0.48
3.369004297,1.286841927,1.280991462,1.292692393,0.48
3.390381883,1.302526794,1.296791938,1.308261651,0.48
3.411759468,1.318211661,1.312590858,1.323832464,0.48
3.433137054,1.333896528,1.328388125,1.33940493,0.48
3.454514639,1.349581394,1.344183637,1.354979152,0.48
3.475892225,1.365266261,1.359977282,1.37055524,0.48
3.49726981,1.380951128,1.375768945,1.386133311,0.48
3.518647395,1.396635995,1.391558498,1.401713491,0.48
3.540024981,1.412320862,1.40734581,1.417295913,0.48
3.561402566,1.428005728,1.423130739,1.432880718,0.48
3.582780152,1.443690595,1.438913135,1.448468055,0.48
3.604157737,1.459375462,1.45469284,1.464058084,0.48
3.625535323,1.475060329,1.470469687,1.47965097,0.48
3.646912908,1.490745195,1.486243501,1.49524689,0.48
3.668290494,1.506430062,1.502014099,1.510846026,0.48
3.689668079,1.522114929,1.51778129,1.526448569,0.48
3.711045665,1.537799796,1.533544875,1.542054717,0.48
3.73242325,1.553484663,1.549304652,1.557664673,0.48
3.753800836,1.569169529,1.565060412,1.573278647,0.48
3.775178421,1.584854396,1.580811944,1.588896849,0.48
3.796556007,1.600539263,1.596559035,1.604519491,0.48
3.817933592,1.61622413,1.612301473,1.620146786,0.48
3.839311178,1.631908997,1.628039053,1.635778941,0.48
3.860688763,1.647593863,1.643771571,1.651416156,0.48
3.882066349,1.66327873,1.659498837,1.667058623,0.48
3.903443934,1.678963597,1.675220672,1.682706521,0.48
3.92482152,1.694648464,1.690936915,1.698360012,0.48
3.946199105,1.71033333,1.706647422,1.714019239,0.48
3.967576691,1.726018197,1.722352072,1.729684322,0.48
3.988954276,1.741703064,1.738050772,1.745355357,0.48
4.010331862,1.757387931,1.753743452,1.76103241,0.48
4.031709447,1.773072798,1.769430074,1.776715521,0.48
4.053087033,1.788757664,1.78511063,1.792404699,0.48
4.074464618,1.804442531,1.800785141,1.808099922,0.48
4.095842204,1.820127398,1.816453658,1.823801138,0.48
4.117219789,1.835812265,1.83211626,1.83950827,0.48
4.138597375,1.851497132,1.847773054,1.855221209,0.48
4.15997496,1.867181998,1.86342417,1.870939827,0.48
4.181352546,1.882866865,1.879069759,1.886663971,0.48
4.202730131,1.898551732,1.894709991,1.902393473,0.48
4.224107716,1.914236599,1.910345049,1.918128148,0.48
4.245485302,1.929921465,1.925975131,1.9338678,0.48
4.266862887,1.945606332,1.94160044,1.949612224,0.48
4.288240473,1.961291199,1.957221186,1.965361212,0.48
4.309618058,1.976976066,1.97283758,1.981114551,0.48
4.330995644,1.992660933,1.988449836,1.99687203,0.48
4.352373229,2.008345799,2.004058162,2.012633436,0.48
4.373750815,2.024030666,2.019662767,2.028398566,0.48
4.3951284,2.039715533,2.03526385,2.044167215,0.48
4.416505986,2.0554004,2.050861608,2.059939191,0.48
4.437883571,2.071085267,2.066456228,2.075714305,0.48
4.459261157,2.086770133,2.082047889,2.091492377,0.48
4.480638742,2.102455,2.097636764,2.107273236,0.48
4.502016328,2.118139867,2.113223016,2.123056718,0.48
4.523393913,2.133824734,2.128806798,2.138842669,0.48
4.544771499,2.1495096,2.144388259,2.154630942,0.48
4.566149084,2.165194467,2.159967535,2.1704214,0.48
4.58752667,2.180879334,2.175544755,2.186213913,0.48
4.608904255,2.196564201,2.191120043,2.202008359,0.48
4.630281841,2.212249068,2.206693512,2.217804623,0.48
4.651659426,2.227933934,2.22226527,2.233602599,0.48
4.673037012,2.243618801,2.237835416,2.249402186,0.48
4.694414597,2.259303668,2.253404046,2.26520329,0.48
4.715792183,2.274988535,2.268971246,2.281005823,0.48
4.737169768,2.290673402,2.2845371,2.296809703,0.48
4.758547354,2.306358268,2.300101683,2.312614854,0.48
4.779924939,2.322043135,2.315665068,2.328421202,0.48
4.801302525,2.337728002,2.331227322,2.344228681,0.48
4.82268011,2.353412869,2.346788508,2.360037229,0.48
4.844057696,2.369097735,2.362348685,2.375846786,0.48
4.865435281,2.384782602,2.377907907,2.391657298,0.48
4.886812867,2.400467469,2.393466225,2.407468712,0.48
4.908190452,2.416152336,2.409023689,2.423280982,0.48
2.791809489,0.863350524,0.8586855,0.868015548,0.49
2.813187074,0.879035391,0.874438704,0.883632078,0.49
2.83456466,0.894720258,0.890191719,0.899248797,0.49
2.855942245,0.910405124,0.905944536,0.914865713,0.49
2.877319831,0.926089991,0.921697148,0.930482835,0.49
2.898697416,0.941774858,0.937449543,0.946100173,0.49
2.920075002,0.957459725,0.953201712,0.961717738,0.49
2.941452587,0.973144592,0.968953644,0.97733554,0.49
2.962830173,0.988829458,0.984705326,0.99295359,0.49
2.984207758,1.004514325,1.000456748,1.008571902,0.49
3.005585344,1.020199192,1.016207896,1.024190488,0.49
3.026962929,1.035884059,1.031958755,1.039809362,0.49
3.048340515,1.051568926,1.047709312,1.055428539,0.49
3.0697181,1.067253792,1.06345955,1.071048035,0.49
3.091095686,1.082938659,1.079209453,1.086667866,0.49
3.112473271,1.098623526,1.094959002,1.10228805,0.49
3.133850857,1.114308393,1.110708179,1.117908606,0.49
3.155228442,1.129993259,1.126456964,1.133529555,0.49
3.176606028,1.145678126,1.142205335,1.149150918,0.49
3.197983613,1.161362993,1.157953268,1.164772718,0.49
3.219361199,1.17704786,1.173700739,1.18039498,0.49
3.240738784,1.192732727,1.189447722,1.196017731,0.49
3.26211637,1.208417593,1.205194188,1.211640998,0.49
3.283493955,1.22410246,1.220940107,1.227264813,0.49
3.304871541,1.239787327,1.236685447,1.242889207,0.49
3.326249126,1.255472194,1.252430173,1.258514214,0.49
3.347626712,1.271157061,1.268174249,1.274139872,0.49
3.369004297,1.286841927,1.283917634,1.28976622,0.49
3.390381883,1.302526794,1.299660287,1.305393301,0.49
3.411759468,1.318211661,1.315402162,1.32102116,0.49
3.433137054,1.333896528,1.331143211,1.336649844,0.49
3.454514639,1.349581394,1.346883383,1.352279406,0.49
3.475892225,1.365266261,1.362622621,1.367909901,0.49
3.49726981,1.380951128,1.378360869,1.383541387,0.49
3.518647395,1.396635995,1.394098062,1.399173927,0.49
3.540024981,1.412320862,1.409834135,1.414807588,0.49
3.561402566,1.428005728,1.425569017,1.43044244,0.49
3.582780152,1.443690595,1.441302633,1.446078558,0.49
3.604157737,1.459375462,1.457034903,1.461716021,0.49
3.625535323,1.475060329,1.472765745,1.477354912,0.49
3.646912908,1.490745195,1.488495071,1.49299532,0.49
3.668290494,1.506430062,1.50422279,1.508637335,0.49
3.689668079,1.522114929,1.519948805,1.524281053,0.49
3.711045665,1.537799796,1.535673019,1.539926573,0.49
3.73242325,1.553484663,1.551395329,1.555573997,0.49
3.753800836,1.569169529,1.567115631,1.571223428,0.49
3.775178421,1.584854396,1.582833819,1.586874973,0.49
3.796556007,1.600539263,1.598549788,1.602528738,0.49
3.817933592,1.61622413,1.614263432,1.618184828,0.49
3.839311178,1.631908997,1.629974646,1.633843347,0.49
3.860688763,1.647593863,1.645683331,1.649504396,0.49
3.882066349,1.66327873,1.661389391,1.66516807,0.49
3.903443934,1.678963597,1.677092736,1.680834458,0.49
3.92482152,1.694648464,1.692793285,1.696503642,0.49
3.946199105,1.71033333,1.708490968,1.712175693,0.49
3.967576691,1.726018197,1.724185724,1.727850671,0.49
3.988954276,1.741703064,1.739877504,1.743528624,0.49
4.010331862,1.757387931,1.755566277,1.759209585,0.49
4.031709447,1.773072798,1.771252021,1.774893574,0.49
4.053087033,1.788757664,1.786934733,1.790580596,0.49
4.074464618,1.804442531,1.802614423,1.806270639,0.49
4.095842204,1.820127398,1.818291118,1.821963678,0.49
4.117219789,1.835812265,1.833964856,1.837659674,0.49
4.138597375,1.851497132,1.849635691,1.853358572,0.49
4.15997496,1.867181998,1.865303688,1.869060309,0.49
4.181352546,1.882866865,1.880968922,1.884764808,0.49
4.202730131,1.898551732,1.896631478,1.900471985,0.49
4.224107716,1.914236599,1.912291449,1.916181748,0.49
4.245485302,1.929921465,1.927948932,1.931893999,0.49
4.266862887,1.945606332,1.94360403,1.947608635,0.49
4.288240473,1.961291199,1.959256846,1.963325552,0.49
4.309618058,1.976976066,1.974907488,1.979044644,0.49
4.330995644,1.992660933,1.990556061,1.994765805,0.49
4.352373229,2.008345799,2.00620267,2.010488929,0.49
4.373750815,2.024030666,2.021847418,2.026213914,0.49
4.3951284,2.039715533,2.037490407,2.041940659,0.49
4.416505986,2.0554004,2.053131733,2.057669066,0.49
4.437883571,2.071085267,2.068771491,2.073399042,0.49
4.459261157,2.086770133,2.08440977,2.089130497,0.49
4.480638742,2.102455,2.100046656,2.104863344,0.49
4.502016328,2.118139867,2.115682231,2.120597503,0.49
4.523393913,2.133824734,2.131316572,2.136332895,0.49
4.544771499,2.1495096,2.146949752,2.152069449,0.49
4.566149084,2.165194467,2.16258184,2.167807094,0.49
4.58752667,2.180879334,2.178212902,2.183545767,0.49
4.608904255,2.196564201,2.193842996,2.199285405,0.49
4.630281841,2.212249068,2.209472182,2.215025953,0.49
4.651659426,2.227933934,2.225100513,2.230767356,0.49
4.673037012,2.243618801,2.240728038,2.246509565,0.49
4.694414597,2.259303668,2.256354804,2.262252531,0.49
4.715792183,2.274988535,2.271980857,2.277996212,0.49
4.737169768,2.290673402,2.287606236,2.293740567,0.49
4.758547354,2.306358268,2.303230981,2.309485556,0.49
4.779924939,2.322043135,2.318855126,2.325231144,0.49
4.801302525,2.337728002,2.334478706,2.340977297,0.49
4.82268011,2.353412869,2.350101753,2.356723985,0.49
4.844057696,2.369097735,2.365724294,2.372471177,0.49
4.865435281,2.384782602,2.381346359,2.388218846,0.49
4.886812867,2.400467469,2.396967972,2.403966966,0.49
4.908190452,2.416152336,2.412589157,2.419715514,0.49
2.791809489,0.863350524,0.863350524,0.863350524,0.5
2.813187074,0.879035391,0.879035391,0.879035391,0.5
2.83456466,0.894720258,0.894720258,0.894720258,0.5
2.855942245,0.910405124,0.910405124,0.910405124,0.5
2.877319831,0.926089991,0.926089991,0.926089991,0.5
2.898697416,0.941774858,0.941774858,0.941774858,0.5
2.920075002,0.957459725,0.957459725,0.957459725,0.5
2.941452587,0.973144592,0.973144592,0.973144592,0.5
2.962830173,0.988829458,0.988829458,0.988829458,0.5
2.984207758,1.004514325,1.004514325,1.004514325,0.5
3.005585344,1.020199192,1.020199192,1.020199192,0.5
3.026962929,1.035884059,1.035884059,1.035884059,0.5
3.048340515,1.051568926,1.051568926,1.051568926,0.5
3.0697181,1.067253792,1.067253792,1.067253792,0.5
3.091095686,1.082938659,1.082938659,1.082938659,0.5
3.112473271,1.098623526,1.098623526,1.098623526,0.5
3.133850857,1.114308393,1.114308393,1.114308393,0.5
3.155228442,1.129993259,1.129993259,1.129993259,0.5
3.176606028,1.145678126,1.145678126,1.145678126,0.5
3.197983613,1.161362993,1.161362993,1.161362993,0.5
3.219361199,1.17704786,1.17704786,1.17704786,0.5
3.240738784,1.192732727,1.192732727,1.192732727,0.5
3.26211637,1.208417593,1.208417593,1.208417593,0.5
3.283493955,1.22410246,1.22410246,1.22410246,0.5
3.304871541,1.239787327,1.239787327,1.239787327,0.5
3.326249126,1.255472194,1.255472194,1.255472194,0.5
3.347626712,1.271157061,1.271157061,1.271157061,0.5
3.369004297,1.286841927,1.286841927,1.286841927,0.5
3.390381883,1.302526794,1.302526794,1.302526794,0.5
3.411759468,1.318211661,1.318211661,1.318211661,0.5
3.433137054,1.333896528,1.333896528,1.333896528,0.5
3.454514639,1.349581394,1.349581394,1.349581394,0.5
3.475892225,1.365266261,1.365266261,1.365266261,0.5
3.49726981,1.380951128,1.380951128,1.380951128,0.5
3.518647395,1.396635995,1.396635995,1.396635995,0.5
3.540024981,1.412320862,1.412320862,1.412320862,0.5
3.561402566,1.428005728,1.428005728,1.428005728,0.5
3.582780152,1.443690595,1.443690595,1.443690595,0.5
3.604157737,1.459375462,1.459375462,1.459375462,0.5
3.625535323,1.475060329,1.475060329,1.475060329,0.5
3.646912908,1.490745195,1.490745195,1.490745195,0.5
3.668290494,1.506430062,1.506430062,1.506430062,0.5
3.689668079,1.522114929,1.522114929,1.522114929,0.5
3.711045665,1.537799796,1.537799796,1.537799796,0.5
3.73242325,1.553484663,1.553484663,1.553484663,0.5
3.753800836,1.569169529,1.569169529,1.569169529,0.5
3.775178421,1.584854396,1.584854396,1.584854396,0.5
3.796556007,1.600539263,1.600539263,1.600539263,0.5
3.817933592,1.61622413,1.61622413,1.61622413,0.5
3.839311178,1.631908997,1.631908997,1.631908997,0.5
3.860688763,1.647593863,1.647593863,1.647593863,0.5
3.882066349,1.66327873,1.66327873,1.66327873,0.5
3.903443934,1.678963597,1.678963597,1.678963597,0.5
3.92482152,1.694648464,1.694648464,1.694648464,0.5
